"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Kiev_rcp45"
"Latitude: ","50.45"
"Longitude: ","30.51"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2088, 27.8059833333334, 31.8349, 5, 10, 21
2089, -99.9, -99.9, 0, -99.9, 0
2090, 30.07866, 37.5191, 3, 5, 11
2091, 30.0503744318182, 35.7501, 4, 11, 21
2092, 33.6491751960785, 40.9869, 5, 17, 32
2093, 29.7647006060606, 38.4011, 3, 11, 27
2094, 30.9523014285714, 33.4497, 2, 7, 12
2095, 30.9061899305556, 35.0263, 6, 16, 35
2096, 33.0171418650794, 42.1067, 8, 9, 41
2097, 33.5372602380953, 41.7698, 8, 15, 64
2098, 31.8281285714286, 39.4965, 3, 7, 16
2099, 31.8604077777778, 38.6046, 6, 5, 20
2100, 30.65778, 42.3435, 5, 8, 29
