"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Vienna_rcp85"
"Latitude: ","48.2"
"Longitude: ","16.37"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2034, 16.8936753598936, 36.9781156668609, 3, 12, 32
2035, 11.9923271872489, 17.1204772907444, 1, 5, 5
2036, 12.3361759995326, 58.7656093789112, 7, 8, 36
2037, -99.9, -99.9, 0, -99.9, 0
2038, 15.3046868186607, 52.7194958680001, 5, 9, 30
2039, 4.26032577536455, 13.5393648807224, 2, 7, 9
2040, -99.9, -99.9, 0, -99.9, 0
2041, 7.23558942896626, 33.7135445957333, 5, 10, 27
2042, 7.59375013780434, 38.3590500888002, 8, 7, 40
2043, 9.12795262046458, 21.4986230326667, 4, 5, 17
2044, 16.8922245649678, 57.2763388227834, 6, 8, 29
2045, 15.1768258357024, 53.4101834156944, 3, 18, 27
2046, 5.1269044803324, 12.9483930107333, 7, 12, 38
2047, 4.99691309692393, 20.9328484991665, 7, 7, 29
2048, 11.4454139198712, 32.1223803908998, 2, 6, 9
2049, 3.35080560613951, 20.2961638799279, 3, 7, 16
2050, 10.070989241675, 21.6711143165001, 3, 9, 19
2051, 7.92922686826539, 29.6924486982721, 3, 3, 9
2052, 7.57633049843694, 26.7267707134221, 3, 5, 13
2053, 10.7793727034114, 51.1505859400557, 5, 11, 43
2054, 5.81925666992885, 36.7839702632889, 6, 11, 47
2055, 12.9018183116075, 76.2304555691778, 4, 42, 54
2056, 22.127003059736, 95.9246981080888, 4, 15, 40
2057, 7.4306451451191, 23.5313798624, 4, 4, 13
2058, 12.2435874888144, 34.9302488759998, 3, 9, 15
2059, 7.45681928045375, 22.3990837279557, 5, 16, 50
2060, 12.1449432659482, 48.4792291976666, 4, 7, 22
2061, 11.1334673987233, 33.123725699111, 6, 16, 41
2062, 7.28196072216336, 37.9605983065502, 5, 7, 23
2063, 13.0102786256144, 27.1521115334333, 2, 7, 13
2064, 8.21698381982811, 31.7983625703332, 6, 10, 30
2065, 8.49735209110503, 47.7301592219222, 6, 6, 25
2066, 11.1973575235046, 21.7482978741888, 3, 5, 11
2067, 13.8475365489093, 35.8563900623111, 2, 8, 13
2068, 6.87902962081688, 49.6475682049833, 7, 10, 34
2069, 15.8935854793855, 100.460770042977, 5, 16, 50
2070, 10.2799507725851, 52.8565123235722, 8, 12, 41
2071, 7.779755619081, 43.9211623069332, 7, 23, 79
2072, 8.43296497095614, 53.3453527022222, 5, 8, 33
2073, 4.96105547018146, 24.3865031966666, 3, 6, 13
2074, 5.29685730075791, 15.0764681446666, 3, 7, 14
2075, 11.1098846593607, 53.8781811767113, 9, 13, 74
2076, 13.6025154008261, 65.5502903418, 9, 10, 47
2077, 9.61457386150103, 86.45247184795, 8, 19, 65
2078, 7.87532360153921, 31.5629124283222, 7, 27, 50
2079, 11.441959565916, 68.6685908918885, 12, 17, 100
2080, 7.95334770535234, 16.8347401005334, 8, 11, 33
2081, 6.22847398210759, 31.2688494901611, 5, 11, 25
2082, 13.4766921072845, 43.6211944613668, 5, 35, 53
2083, 9.61000113483799, 63.7721540933722, 8, 19, 60
2084, 7.90322694576182, 33.649238023189, 7, 11, 47
2085, 16.5015691701035, 108.47821791285, 8, 18, 69
2086, 12.421920034519, 69.4835737646445, 8, 16, 64
2087, 10.8573720427267, 43.8060504646, 8, 16, 60
2088, 8.49362042840944, 30.2568317834166, 3, 9, 20
2089, 10.8266686884325, 38.9241842098666, 5, 8, 29
2090, 12.3332656035217, 65.2285318854502, 9, 15, 65
2091, 11.6509603764374, 80.8399832915999, 11, 21, 74
2092, 10.5844777994756, 52.5222707774165, 7, 18, 50
2093, 11.3212991857706, 66.8409162227888, 11, 15, 92
2094, 13.471767189891, 47.8613462926667, 7, 9, 43
2095, 18.7542794468236, 119.784418603333, 9, 34, 89
2096, 15.9881240242132, 99.0868718961162, 10, 10, 60
2097, 16.765953568405, 55.6475919650219, 6, 13, 38
2098, 6.3118116158645, 32.7838481250666, 5, 13, 44
2099, 16.5389038681756, 81.2372813104002, 6, 11, 54
2100, 10.4677982394009, 56.4937682305112, 10, 11, 55
