"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Paris_rcp85"
"Latitude: ","48.85"
"Longitude: ","2.35"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2056, 19.8455546666667, 21.816, 5, 9, 28
2057, 18.360235, 20.9701, 6, 6, 24
2058, 18.9035071428572, 20.9338, 2, 7, 10
2059, 17.6111912414966, 24.1941, 7, 14, 38
2060, 19.8229308503402, 24.125, 7, 7, 30
2061, 18.8311707801007, 27.2446, 6, 41, 65
2062, 18.7456216666667, 20.854, 3, 5, 13
2063, 19.9138868181818, 24.5769, 6, 11, 40
2064, 18.7313875066138, 23.0733, 9, 16, 59
2065, 19.3281763888889, 23.5831, 6, 8, 26
2066, 17.8680398809524, 21.5845, 6, 7, 23
2067, 17.1459895833333, 20.3057, 4, 7, 17
2068, 18.187478968254, 22.7226, 6, 8, 29
2069, 19.0717417115601, 24.1144, 9, 11, 49
2070, 19.7400465111643, 24.933, 4, 19, 40
2071, 21.8327673611111, 27.2228, 4, 12, 34
2072, 19.9339378594772, 30.1981, 6, 17, 47
2073, 20.6991439285714, 24.5182, 5, 16, 33
2074, 18.9623895833334, 20.9627, 4, 4, 14
2075, 20.1589192621664, 27.0974000000001, 7, 13, 53
2076, 19.7240878835979, 25.496, 9, 21, 63
2077, 18.9878524609734, 22.8761, 11, 11, 65
2078, 20.0445543650794, 23.1313, 3, 8, 18
2079, 18.9281342286502, 23.3117, 11, 11, 46
2080, 20.0073701831502, 25.4374, 7, 13, 37
2081, 19.2758166666667, 23.8169, 6, 12, 28
2082, 21.1556080687831, 26.5735, 6, 14, 50
2083, 20.3584237301588, 26.4631, 9, 14, 45
2084, 18.9841782467533, 26.0578, 11, 14, 70
2085, 19.5310118107664, 27.5, 9, 20, 78
2086, 20.2170369047619, 25.0646, 9, 14, 52
2087, 18.95296125, 22.4317, 6, 10, 35
2088, 19.3238303535354, 24.4428, 6, 22, 59
2089, 19.3994353896104, 22.9098, 6, 11, 34
2090, 18.9133628571429, 25.0614, 6, 19, 55
2091, 19.7274935897436, 25.0875, 13, 10, 63
2092, 19.2246514758265, 28.7039, 6, 37, 103
2093, 19.4496699795919, 29.9354, 7, 25, 58
2094, 19.6008102380953, 27.7396, 7, 22, 50
2095, 19.1312333562271, 24.0644, 8, 13, 43
2096, 20.3313310069445, 26.5012, 8, 9, 45
2097, 19.3795193333334, 25.5006, 10, 15, 54
2098, 19.3944248762933, 26.7899, 6, 19, 53
2099, 20.7418233333334, 24.7323, 6, 14, 38
2100, 20.3980638404453, 23.9786, 7, 22, 62
