"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Berlin_rcp45"
"Latitude: ","52.51"
"Longitude: ","13.4"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2006, 30.8716372222222, 40.7755, 3, 5, 12
2007, 31.6714125, 34.0352, 2, 4, 8
2008, 28.9285520833334, 32.3457, 4, 4, 13
2009, -99.9, -99.9, 0, -99.9, 0
2010, 27.6839, 28.6261, 1, 3, 3
2011, 32.768033, 39.3191, 5, 6, 21
2012, 31.4712214285715, 36.1211, 2, 7, 12
2013, 34.7645138888889, 43.466, 3, 18, 26
2014, 27.8284486111111, 31.5952, 3, 8, 15
2015, 29.80253, 33.9268, 2, 5, 9
2016, 33.9848861111111, 40.5392000000001, 6, 4, 20
2017, 26.8112916666667, 30.68, 2, 4, 7
2018, 26.5067333333333, 27.5321, 1, 3, 3
2019, 30.6270183333334, 34.22, 3, 5, 12
2020, 33.4636833333334, 37.9769, 1, 6, 6
2021, 29.9959, 31.1865, 1, 3, 3
2022, 34.3959166666667, 40.2377, 4, 15, 26
2023, 32.9154166666667, 37.3857, 4, 7, 16
2024, -99.9, -99.9, 0, -99.9, 0
2025, 30.7772833333333, 33.9178, 1, 6, 6
2026, 30.3679861111111, 32.8451, 3, 4, 10
2027, 35.0700483333334, 47.0316, 3, 5, 12
2028, 31.1280166666667, 35.7722, 2, 3, 6
2029, 33.2264694444445, 36.4558, 3, 7, 14
2030, 33.0538006666667, 44.5049, 5, 6, 20
2031, 33.4506166666667, 49.6128, 4, 5, 16
2032, 28.96285, 37.005, 3, 6, 12
2033, 31.6566266666667, 37.8263, 5, 4, 16
2034, 32.3165802777778, 43.1399, 6, 5, 23
2035, -99.9, -99.9, 0, -99.9, 0
2036, 33.8548777777778, 40.1824, 3, 4, 11
2037, 28.5000660714286, 33.3465, 2, 7, 11
2038, 34.4404238095238, 37.3339, 3, 7, 13
2039, 32.1200958333334, 39.8812, 2, 4, 7
2040, -99.9, -99.9, 0, -99.9, 0
2041, 33.9790173333334, 42.7767, 5, 5, 19
2042, 33.7656998148148, 42.5879, 6, 9, 30
2043, 34.1048080808081, 43.951, 3, 11, 18
2044, 28.6783166666667, 33.3378, 2, 4, 7
2045, 31.98534, 33.4652, 3, 5, 12
2046, -99.9, -99.9, 0, -99.9, 0
2047, 33.7058277777778, 41.032, 6, 4, 21
2048, 34.0769995535715, 42.6647, 4, 8, 25
2049, 33.6214416666667, 39.4531, 3, 4, 11
2050, 31.5757111111111, 35.18, 3, 3, 9
2051, 35.5510533333334, 39.6547, 2, 5, 8
2052, 32.5401944444445, 43.7991, 5, 9, 26
2053, 30.0512, 31.7456, 1, 3, 3
2054, 31.9180138888889, 36.9766, 3, 4, 10
2055, 34.9367, 39.5007, 4, 3, 12
2056, -99.9, -99.9, 0, -99.9, 0
2057, 31.90495, 40.2901, 3, 3, 8
2058, 30.4992616666667, 35.6298, 4, 5, 14
2059, 33.75975, 37.0935, 2, 5, 8
2060, 32.380370952381, 43.3881, 7, 5, 26
2061, 31.1890283333334, 34.1885, 5, 8, 23
2062, 34.2048826708075, 48.4708, 5, 46, 66
2063, 37.447485925926, 49.5313000000001, 3, 15, 30
2064, 31.6262211904762, 41.0033, 5, 15, 39
2065, 31.889025, 32.994, 1, 4, 4
2066, -99.9, -99.9, 0, -99.9, 0
2067, 33.5447333333333, 34.8074, 1, 3, 3
2068, 31.6290433333333, 39.8738, 5, 4, 18
2069, 32.89931, 38.1033, 2, 6, 11
2070, 31.262, 36.1956, 2, 6, 9
2071, 35.4987224206349, 40.1751, 3, 8, 18
2072, 30.1778916666667, 34.059, 2, 6, 10
2073, 33.8607125, 41.341, 5, 8, 20
2074, 34.3280577777778, 41.2317, 3, 6, 16
2075, 26.7606666666667, 27.8539, 1, 3, 3
2076, 39.9933, 41.9481, 1, 4, 4
2077, 32.96905, 39.7279, 3, 4, 10
2078, 32.052125, 38.1535, 2, 4, 7
2079, 34.4009444444445, 40.144, 2, 9, 12
2080, 28.9028333333334, 30.495, 1, 3, 3
2081, -99.9, -99.9, 0, -99.9, 0
2082, 33.54005, 36.678, 2, 3, 6
2083, 32.2344444444445, 33.7825, 3, 3, 9
2084, 32.7696006666667, 37.7173, 5, 9, 24
2085, 30.8354453333334, 35.0203, 5, 5, 17
2086, 34.5713741269842, 49.0261, 12, 14, 59
2087, 33.173275, 35.1493, 1, 4, 4
2088, 27.7678791666667, 28.8567, 2, 6, 10
2089, 34.8434766666667, 39.3638, 5, 6, 19
2090, 35.5024444444445, 40.5639, 3, 4, 10
2091, 35.17007, 38.3816, 4, 10, 21
2092, 36.4944270634921, 47.5503, 6, 14, 32
2093, 32.9194688552189, 42.8362, 6, 11, 36
2094, 33.6535716666667, 44.9564, 5, 4, 17
2095, 32.8902375, 36.8157, 1, 8, 8
2096, 33.0858201388889, 48.6392, 8, 9, 41
2097, 32.6785899305556, 41.5606, 6, 16, 34
2098, 31.8265125396826, 38.9481, 7, 9, 30
2099, 35.5351766666667, 42.352, 5, 6, 21
2100, 33.0822989583334, 45.4903, 4, 8, 24
