"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Bucurest_rcp45"
"Latitude: ","44.43"
"Longitude: ","26.1"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2037, 18.3482963293651, 23.8563, 6, 8, 28
2038, 18.9939755555556, 22.1043, 6, 7, 26
2039, 17.6757777777778, 20.861, 3, 4, 11
2040, 19.3535040740741, 23.2736, 9, 8, 45
2041, 19.7590897222222, 25.5342, 6, 10, 36
2042, 19.9116666666667, 22.2664, 2, 3, 6
2043, 17.1364523809524, 21.3019, 7, 4, 23
2044, 19.3629055839003, 22.6429, 7, 9, 44
2045, 20.2666916666667, 21.5465, 2, 6, 9
2046, 19.547415, 21.4628, 5, 8, 27
2047, 19.6710266666667, 24.1549, 3, 10, 19
2048, 18.4675265714286, 22.5269, 5, 14, 38
2049, 20.23346, 21.8696, 1, 10, 10
2050, 19.0332676339286, 25.475, 8, 21, 63
2051, 20.0630517857143, 21.6501, 2, 7, 11
2052, 19.3933487121212, 23.0369, 8, 11, 53
2053, 19.563725, 24.915, 5, 8, 26
2054, 18.3386212719298, 21.3194, 8, 19, 47
2055, 19.7173137768441, 24.1843, 6, 17, 53
2056, 19.714198452381, 24.412, 6, 10, 32
2057, 20.7418131292517, 24.8242, 7, 10, 35
2058, 19.4087824166667, 24.1744, 4, 25, 45
2059, 18.3454745833334, 20.5797, 4, 6, 18
2060, 18.5997803192641, 23.0703, 10, 11, 57
2061, 19.8391708333334, 24.7754, 6, 10, 34
2062, 19.7937274174519, 24.031, 7, 20, 67
2063, 20.0680315625, 24.113, 8, 10, 48
2064, 20.1480391666667, 22.8794, 6, 10, 44
2065, 19.0424493333334, 21.9578, 5, 6, 21
2066, 18.9760370082816, 24.4103, 4, 23, 39
2067, 19.8387284744268, 24.5485, 9, 9, 44
2068, 20.4704666666667, 21.0687, 1, 3, 3
2069, 20.2652513392857, 24.6284, 8, 9, 38
2070, 16.7824111111111, 18.5764, 3, 3, 9
2071, 20.3208568333334, 24.9904, 5, 8, 25
2072, 18.9269081666667, 25.3721, 10, 6, 44
2073, 19.0511341269841, 22.3801, 6, 7, 23
2074, 18.8205951593137, 24.5045, 8, 17, 62
2075, 18.9021865833334, 23.9351, 10, 10, 46
2076, 19.8516677777778, 23.9361, 5, 9, 26
2077, 20.5196768387315, 25.5318, 4, 19, 42
2078, 18.8926620949074, 23.6817, 12, 16, 64
2079, 18.6732876530612, 21.2685, 7, 7, 30
2080, 19.1472353439154, 25.2045, 9, 8, 51
2081, 20.3031861805556, 24.9629, 8, 9, 37
2082, 20.8006546666667, 25.106, 5, 9, 31
2083, 17.7332425, 24.5036, 5, 8, 24
2084, 19.7504455654762, 22.3438, 8, 15, 47
2085, 18.022555462963, 23.8698, 8, 27, 61
2086, 19.6967749184783, 23.1431, 8, 23, 61
2087, 20.3435625, 23.1885, 4, 4, 14
2088, 17.4389404761905, 22.2198, 8, 10, 49
2089, 19.5560541666667, 22.8588, 6, 12, 32
2090, 17.2574916666667, 20.6402, 3, 4, 10
2091, 18.2345940638321, 24.296, 8, 23, 74
2092, 19.7217270726496, 23.4905, 10, 16, 74
2093, 17.7965179761905, 24.5475, 7, 12, 43
2094, 19.2324476190476, 23.6043, 6, 9, 35
2095, 18.8718508928572, 22.3003, 8, 12, 43
2096, 19.3346739781746, 24.2204, 12, 21, 74
2097, 17.4773504166667, 24.7851, 4, 20, 36
2098, 20.8833571428572, 23.9828, 5, 8, 31
2099, 20.834394973545, 24.7048, 6, 9, 33
2100, 20.0223029591837, 26.2347, 7, 20, 54
