"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Athens_rcp45"
"Latitude: ","37.98"
"Longitude: ","23.73"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2084, 23.7842591329967, 28.7685, 6, 18, 45
2085, 23.6979089604219, 27.1386, 8, 19, 64
2086, 24.6280240340909, 27.9113, 8, 11, 42
2087, 25.1639592763158, 31.053, 4, 19, 38
2088, 23.7210331349207, 27.4725, 6, 14, 30
2089, 23.2473697916667, 29.6667, 8, 11, 35
2090, 23.6612865909091, 31.8566, 6, 11, 35
2091, 23.4514030740741, 28.6962, 9, 25, 72
2092, 24.0291057638889, 27.8809, 12, 18, 79
2093, 24.3541131623932, 30.1, 5, 13, 41
2094, 24.1245322424243, 27.7346, 5, 11, 35
2095, 22.5564846428572, 28.843, 7, 10, 40
2096, 24.490003471251, 29.3093, 9, 13, 67
2097, 23.0905416666667, 28.4163, 9, 30, 83
2098, 24.6957801388889, 29.2631, 6, 16, 44
2099, 23.7558147959184, 28.548, 7, 12, 37
2100, 24.7531403333334, 30.2266, 5, 6, 21
