"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Paris_rcp45"
"Latitude: ","48.85"
"Longitude: ","2.35"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2049, 2.91875987239444, 12.5585659639111, 3, 3, 9
2050, 11.8938947261317, 36.9141412052886, 2, 7, 10
2051, 7.86514729584925, 16.0102629447278, 1, 15, 15
2052, 19.2123559074612, 53.59261354345, 4, 10, 28
2053, 9.33498791321844, 21.1468749445331, 2, 5, 9
2054, 8.44898869487383, 15.4158292366221, 2, 6, 10
2055, 27.4878981880961, 101.7048059412, 2, 11, 16
2056, -99.9, -99.9, 0, -99.9, 0
2057, 9.11447923079616, 33.5734852683999, 5, 7, 21
2058, 14.5974004270066, 41.5507621614162, 3, 6, 13
2059, 2.66121656372919, 9.82698737404451, 2, 4, 7
2060, 10.5390392531781, 47.976677443061, 9, 5, 37
2061, 15.0363313821405, 49.9376639146, 4, 8, 22
2062, 11.2087983825461, 29.6820184754335, 5, 20, 51
2063, 16.4521039063064, 84.8364794038335, 5, 15, 39
2064, 21.4599386056806, 46.1560037529333, 4, 7, 20
2065, 13.7405766966379, 34.2094249452, 2, 7, 13
2066, -99.9, -99.9, 0, -99.9, 0
2067, 4.93222885508426, 20.0498631080221, 4, 5, 14
2068, 7.58941931801777, 36.2819710647554, 8, 9, 43
2069, 11.5727220065845, 37.3561263471221, 4, 9, 22
2070, 12.1530723999036, 31.3278478286666, 3, 7, 16
2071, 17.2913296193395, 60.0797108324001, 4, 8, 21
2072, 6.97743879706717, 38.0176267855278, 4, 6, 18
2073, 10.963129500851, 34.2700611536666, 4, 9, 24
2074, 11.7230686719485, 42.6593097281667, 4, 10, 27
2075, 8.28707911295423, 28.3582665565277, 4, 11, 29
2076, 9.74425688929974, 39.7804855905333, 2, 7, 12
2077, 13.2365707217141, 22.1529886404667, 4, 4, 11
2078, 6.8502838556253, 21.3627349628333, 5, 6, 20
2079, 11.7516499375973, 38.1850945521502, 2, 6, 9
2080, 4.59755100945106, 24.4883316956278, 5, 7, 25
2081, 7.74214220274902, 18.5058397649002, 6, 7, 22
2082, 8.67481152608339, 20.91773103875, 5, 14, 32
2083, 13.7833102156519, 45.5944723432277, 4, 7, 19
2084, 10.2940846073716, 26.8095401521114, 3, 6, 14
2085, 14.9117432872698, 36.3079918396, 2, 7, 10
2086, 10.4281951586202, 36.3820617172888, 10, 12, 57
2087, 2.18821839465446, 6.89087603446118, 3, 4, 10
2088, 10.1676435702403, 29.1252165539664, 3, 4, 11
2089, 12.6843399879331, 46.7749378610001, 6, 9, 33
2090, 10.2093072556322, 33.331231122322, 4, 16, 24
2091, 6.15152048339865, 31.2256882708, 8, 8, 41
2092, 21.3272224396238, 84.9563537586333, 4, 27, 55
2093, 10.5708376379528, 25.4344704257777, 5, 11, 24
2094, 7.16800187509792, 37.0909131699997, 6, 15, 45
2095, 10.8519902216478, 37.2998039159999, 6, 8, 30
2096, 16.9891335113493, 79.0493127936331, 5, 12, 41
2097, 11.5150610952373, 64.5892714096554, 6, 13, 42
2098, 10.7175828732026, 43.777895168, 6, 14, 36
2099, 8.33306316919534, 31.2122224302778, 7, 11, 42
2100, 10.7166253974663, 34.7682395084167, 5, 14, 32
