"Description: ","Heatwave definitions and aspects"
"Station: ","final_1971_2005_Kiev_rcp85"
"Latitude: ","50.45"
"Longitude: ","30.51"
"Climpact_version: ","3.1.6"
"Date_of_calculation: ","2024-01-01"
time, HWM, HWA, HWN, HWD, HWF
2043, 18.5050666666667, 22.7254, 5, 6, 18
2044, 19.953955, 23.3068, 7, 10, 32
2045, 20.2345866666667, 25.5739, 3, 6, 15
2046, 19.2653385714286, 23.0961, 6, 7, 26
2047, 20.775074375, 27.1186, 8, 10, 45
2048, 20.488024659864, 27.7847, 7, 12, 53
2049, 18.3750594444445, 22.449, 6, 6, 28
2050, 19.4996716071429, 24.7672, 8, 7, 34
2051, 19.8969862745098, 23.7339, 2, 17, 23
2052, 19.0173833333334, 21.3678, 2, 6, 9
2053, 20.6669291666667, 27.6676, 9, 12, 53
2054, 19.4134438888889, 24.2943, 6, 9, 36
2055, 20.3792675981162, 27.9138, 7, 14, 49
2056, 18.9767819047619, 23.728, 7, 5, 23
2057, 18.2859093333334, 22.8436, 5, 5, 21
2058, 19.045984, 23.0268, 5, 9, 24
2059, 19.1956184693878, 29.7056, 7, 15, 44
2060, 16.4735625, 20.3018, 2, 4, 7
2061, 19.0584055555556, 24.6786, 3, 4, 10
2062, 19.2710305952381, 29.6724, 7, 10, 38
2063, 19.7797452380953, 23.592, 6, 7, 30
2064, 17.9311420408163, 24.0484, 7, 15, 57
2065, 18.06863125, 22.9677, 4, 6, 17
2066, 18.3563678333334, 24.7123, 10, 10, 50
2067, 18.7245916666667, 24.9164, 4, 6, 16
2068, 20.3722814285714, 26.0587, 6, 12, 34
2069, 18.9447652116402, 25.5569, 6, 9, 31
2070, 19.8732474561404, 28.0539, 7, 19, 54
2071, 18.9163248863637, 27.278, 11, 16, 64
2072, 20.9537077891157, 25.1262, 7, 7, 34
2073, 18.046640952381, 21.2158, 5, 9, 30
2074, 18.1338303333333, 20.8722, 5, 5, 18
2075, 19.8690939153439, 24.4969, 9, 8, 40
2076, 21.1554981944445, 29.1265, 8, 15, 64
2077, 19.8323725, 25.0873, 8, 10, 45
2078, 20.4931195, 22.5738, 10, 5, 41
2079, 21.0089030555556, 32.4136, 9, 24, 56
2080, 19.189039375, 24.818, 8, 5, 31
2081, 19.3835435508936, 24.3604, 6, 13, 47
2082, 18.6719472222222, 25.6263, 3, 27, 37
2083, 19.9290857142857, 28.5822, 11, 12, 70
2084, 19.4835738215488, 24.0081, 9, 22, 53
2085, 20.1164578571429, 23.9887, 7, 6, 30
2086, 18.6478923095238, 21.8033, 10, 7, 37
2087, 19.5472502777778, 25.8493, 6, 10, 34
2088, 19.578515, 25.598, 6, 10, 30
2089, 19.6891072222222, 24.7621, 9, 8, 42
2090, 20.0809415178572, 25.8342, 4, 8, 21
2091, 19.8302763055556, 28.2193, 10, 10, 54
2092, 20.0512869233132, 32.0232, 8, 19, 89
2093, 20.4493218333334, 25.8984, 10, 8, 57
2094, 19.9845899659864, 26.2387, 7, 8, 37
2095, 21.2677206875987, 34.9203, 9, 24, 84
2096, 19.767672240861, 28.3664, 12, 20, 100
2097, 20.2048844557823, 29.5001, 7, 20, 63
2098, 18.6193445833334, 22.0273, 4, 6, 18
2099, 19.6733177525253, 31.9953, 10, 11, 59
2100, 19.9513698853616, 24.2378, 9, 9, 39
